Total Population,California County,Longitude,Latitude,PM2.5,Cleanup Sites,Haz. Waste,Pollution Burden,Asthma,Cardiovascular Disease,Traffic
2930,Los Angeles,-118.1755967,34.0539591,12.13544749,8.6,1.82,66.5665074608053,56.8,16.64,1346.099356
6986,Los Angeles,-118.195066,33.9724728,12.01972823,14.65,0.375,61.773025687663,54.25,23.93,1071.674863
4016,Los Angeles,-118.2749023,33.9694507,12.11496733,5.4,0.045,56.5565069820775,113.88,27.88,3411.112037
4049,Los Angeles,-118.1537012,33.967443,12.00080859,9.4,0.36,63.6265171675809,47.15,20.35,846.9770771
3998,Los Angeles,-118.2236211,33.9564949,12.07030248,83.05,0.435,62.4857962331651,52.53,18.39,1022.731152
8069,Orange ,-117.9482327,33.843269,12.04309152,37.0,1.62,64.6018766245929,57.05,16.49,3993.075807
4196,Los Angeles,-117.9690103,34.072647,11.95834831,12.0,0.265,64.6012571240547,66.86,14.78,2317.227733
1663,San Joaquin,-121.2839329,37.9162284,11.22920627,15.5,0.5,59.3488713685925,102.09,20.24,1398.631168
2845,Los Angeles,-118.2658977,34.0367637,12.22607702,6.8,1.17,61.7656710367142,81.7,14.22,2299.077818
4410,Los Angeles,-118.0141173,34.0520775,12.04991184,31.1,0.305,64.325563045448,73.28,15.5,653.6300379
4597,Los Angeles,-118.1853182,33.8006191,11.70913172,4.5,0.935,59.3401368789292,91.0,18.54,835.0445932
3981,Los Angeles,-118.1780909,33.9049478,12.05769894,11.8,1.895,69.8207081967304,61.83,18.28,3428.127249
3205,Tulare ,-119.4468987,36.4518121,13.56170465,17.0,0.035,63.8603614549171,58.95,12.37,850.3609384
3610,Los Angeles,-118.4020625,34.2121219,11.50132407,36.5,0.195,62.0511242833725,79.39,21.48,1847.598501
2687,Los Angeles,-118.2475763,33.7957797,11.73890922,9.45,4.235,61.5015128215932,76.33,21.61,1141.661085
3785,Los Angeles,-118.2755609,33.92558,12.11292708,2.25,0.17,56.7236021107708,144.54,22.26,4287.095787
4238,Merced ,-120.4768042,37.2916307,12.27594063,8.5,0.345,51.8235691093331,101.64,27.11,789.87508
4387,Los Angeles,-117.7503192,34.0577434,12.63844027,24.75,0.75,60.0237405170238,74.6,16.81,693.064546
6568,Los Angeles,-118.2858532,33.9923462,11.97007108,9.85,0.36,59.0476686752951,98.16,19.67,2688.551534
2557,Los Angeles,-118.2767157,34.0406231,12.17492801,7.0,0.235,58.3386621299067,81.54,14.2,4107.833142
2195,San Diego,-117.1411746,32.6948502,10.38171205,27.6,7.435,64.6793511816158,108.9,16.38,672.1473987
5794,Los Angeles,-118.0787046,33.9680887,12.14573075,37.1,10.92,76.2725469693022,54.29,20.21,2437.969208
5569,Los Angeles,-117.9969046,34.0468815,12.07676548,29.85,0.305,72.5518234834015,48.99,17.53,1835.693203
3739,Los Angeles,-118.2514556,34.1090483,12.23722675,75.75,6.91,75.7453460857789,45.61,9.94,2406.039789
2848,Los Angeles,-118.1871993,33.9879399,12.12538715,16.6,0.745,65.3544979386063,47.78,18.57,1223.856579
7254,Los Angeles,-118.2539533,33.881033,12.14085089,16.5,5.88,72.9521594791879,96.18,15.27,1377.490556
4681,San Joaquin,-121.2605554,37.9516762,12.06406621,14.2,0.185,56.8984793876622,102.71,23.94,681.8709837
3682,Los Angeles,-118.2752977,33.9728371,12.13275518,7.5,0.05,58.1419497321549,113.88,27.88,3339.908089
4649,Los Angeles,-118.284187,33.7346618,11.66349226,15.6,2.295,59.4532700776604,103.61,14.57,513.3361806
3782,San Bernardino,-117.3703725,34.0995419,11.99351264,17.0,0.6,55.0710436937312,77.93,23.12,848.3523287
4825,Los Angeles,-118.2499406,33.999367,12.21219619,18.2,0.99,55.7795664029053,69.72,22.77,711.9885826
5531,Los Angeles,-118.2570623,34.0218419,12.15802236,32.55,0.92,57.4841304796288,69.72,22.77,916.7699754
6750,San Bernardino,-117.2908999,34.1322998,11.27142886,15.5,0.55,56.9378218787206,111.02,20.04,1023.781586
4981,Los Angeles,-118.2341162,33.9243583,12.10051881,20.05,5.48,62.0091535996595,66.54,13.36,1787.20928
3036,Los Angeles,-118.1235535,34.0060075,12.15638315,10.0,1.67,64.7027067507033,45.64,13.51,788.8954183
3660,Los Angeles,-118.211907,34.0762204,12.70430833,16.15,0.27,63.4874401682183,59.14,9.64,946.9841038
3628,Los Angeles,-118.3132694,34.033886,12.0125659,3.5,0.745,58.5804511324207,89.86,18.08,4044.383573
4476,Los Angeles,-118.2241036,33.9506731,12.06544894,52.55,0.45,61.9694667108623,52.53,18.39,992.1589477
2691,Los Angeles,-118.2776959,34.0756705,12.19449024,12.15,1.68,67.8728915247431,55.51,14.01,3691.429139
2728,Los Angeles,-118.3736105,34.2197648,11.4259185,40.9,0.945,69.1057730165362,74.78,15.13,1620.993788
3386,San Bernardino,-117.2948174,34.0741251,11.56790922,20.85,1.155,64.9670215253053,75.77,20.97,1774.230598
4621,Los Angeles,-118.2488361,33.9587246,12.08538401,3.25,0.725,55.3412409335843,94.66,24.4,865.6201939
3154,Los Angeles,-118.2116197,34.0445316,12.63753163,4.5,0.135,57.9619490094947,81.34,16.99,795.7488349
6111,Los Angeles,-118.2508919,33.9512593,12.06217904,2.95,0.2,53.2208674176233,103.63,25.73,607.5091903
4737,Los Angeles,-118.3592342,34.0369278,11.85097115,12.0,0.35,68.4445996120063,78.02,13.31,3063.418989
6032,Los Angeles,-118.0200912,34.0587041,12.03649159,49.5,0.45,62.7249355507168,68.46,14.57,764.9587382
4189,Los Angeles,-118.2502155,33.9392821,12.0688233,0.0,0.1,53.4562227311484,85.34,19.41,856.5602869
3853,Los Angeles,-118.2774453,33.7748702,11.8087939,7.3,0.95,61.2166676985967,73.77,20.58,1403.85703
3263,San Bernardino,-117.6174205,34.040951,14.18480361,28.85,2.335,74.3868868306558,54.05,18.37,1888.972913
3648,Los Angeles,-118.2465194,33.9711665,12.12263212,17.15,2.305,55.8071263122586,80.16,24.73,753.4769778
4435,Fresno ,-119.7453702,36.7577993,13.72939957,0.0,0.1,52.439301492564,108.47,16.4,1749.336808
2797,Los Angeles,-118.0467069,34.0769216,11.89284869,23.25,0.47,72.9037568105491,64.3,14.56,1992.596036
5934,Tulare ,-119.2918483,35.9647863,13.09601855,14.0,0.5,65.8748396454362,40.71,16.4,253.7564485
4599,Los Angeles,-118.1463431,34.0003294,12.22974497,51.7,5.665,74.3843264597409,52.04,17.15,1620.983049
3152,Fresno ,-119.792414,36.8444241,13.57935178,17.4,0.6,66.6969442130494,106.39,15.99,1429.167229
6736,Los Angeles,-118.2606543,33.9346821,12.09235616,0.0,0.0,53.4635593921714,108.79,21.37,923.6548731
6318,Orange ,-117.9100305,33.8476162,12.10066494,22.6,5.46,68.3846340450515,54.31,13.25,3203.622314
5383,Fresno ,-119.7455349,36.7250147,13.94682843,3.15,0.3,54.3607029350099,112.4,19.54,459.6789104
6727,San Bernardino,-117.2922119,34.1173182,11.3526759,13.5,0.21,54.0961050076712,100.17,23.66,1136.073315
9180,San Bernardino,-117.2905586,34.124986,11.30150545,12.0,0.26,55.2334901954382,95.94,17.53,973.7088486
4837,Fresno ,-119.8121471,36.65561,13.13795795,24.0,5.26,69.1245200371186,103.52,16.73,178.0834685
5328,San Joaquin,-121.2897337,37.9290303,11.31087395,5.95,0.35,59.4666724743287,102.09,20.24,1219.929615
5505,San Diego,-117.138677,32.7018526,10.32175868,14.8,5.68,60.7189109203421,100.3,15.08,537.2402406
4201,Los Angeles,-118.1556129,33.8716329,11.99002053,7.0,2.39,61.9794174582378,78.42,17.31,982.2408098
2348,Los Angeles,-118.218295,33.8997715,12.10598268,1.3,3.07,58.6094190913812,95.67,24.68,785.4332063
7149,Alameda ,-122.1969422,37.7588039,8.834295471,35.6,0.705,55.5086955244853,194.4,21.04,722.3796788
4851,Los Angeles,-118.1885025,34.0360915,12.15909476,7.2,2.16,62.4943560640883,56.8,16.64,1555.237454
2415,Los Angeles,-118.3651555,34.0251238,11.91465003,4.65,1.06,63.2036528749109,99.57,16.87,1361.779481
5163,Los Angeles,-118.1597749,34.0158731,12.27012997,1.7,0.485,57.2374817733237,72.44,16.96,1842.854967
3407,Los Angeles,-118.2837235,33.9857553,11.97286678,16.6,0.185,59.3346711878942,74.12,16.15,4052.921203
3474,Los Angeles,-118.2765579,34.0152478,12.08083341,18.15,0.255,61.5158653194271,41.22,11.42,1945.209817
4376,Los Angeles,-118.253081,34.1273036,11.80374462,37.0,0.54,64.7769826157472,43.54,14.91,989.4093939
2007,Los Angeles,-118.2252846,33.9476557,12.06544894,62.85,1.06,63.2356834898638,52.53,18.39,1143.072256
5590,Contra Costa,-122.3843954,37.9594657,9.145972972,89.25,13.925,58.4353306335631,142.68,16.39,595.5620602
6320,Los Angeles,-118.1555455,33.9740105,12.00080859,26.4,0.85,68.5528266841336,46.84,20.19,781.7199888
3515,Tulare ,-119.4402943,36.1358963,13.28373456,0.0,0.87,62.6471041640288,65.46,19.94,354.300637
8677,Orange ,-118.0150263,33.8646765,11.97049735,31.35,1.155,70.6466021463099,50.52,12.21,1839.069924
2393,Los Angeles,-118.2392725,34.0644824,12.87564539,12.85,2.575,67.1752511470913,30.75,10.73,1546.351247
3385,Los Angeles,-118.2718023,34.0222989,12.08083341,24.9,0.36,58.2626601908937,53.6,17.37,1977.772749
4218,San Bernardino,-117.6409852,34.0672615,13.76963427,2.05,0.475,58.8060694775509,63.38,20.59,406.3482261
3360,Los Angeles,-118.1174056,34.0035288,12.19858018,5.0,1.745,59.3644147622455,57.34,17.79,889.239027
5779,Los Angeles,-118.4445253,34.2060073,11.6846695,37.0,0.445,55.5102531561854,109.67,20.85,1159.363223
6779,Imperial ,-115.4976096,32.6767102,11.84684504,7.0,0.3,60.4528345113137,60.28,21.12,2837.0
5599,San Bernardino,-117.3600222,34.0382751,12.26888053,50.45,8.66,71.5871989473246,69.85,19.02,1818.467497
4250,Los Angeles,-118.1673915,34.0282174,12.05688492,1.6,0.28,56.0795753454258,72.44,16.96,1093.385829
3665,Los Angeles,-118.2622815,34.0241996,12.09845951,33.15,0.285,54.626819130475,69.72,22.77,900.6286739
3676,Los Angeles,-118.1959346,33.877496,12.38808685,1.4,0.805,61.4940206111054,85.11,18.65,4995.974322
12934,Madera ,-120.0540893,36.9361811,12.57447132,1.3,0.75,61.8977426133457,93.82,29.96,1064.346944
4388,San Diego,-117.1263197,32.696749,10.28523495,4.6,3.705,60.2630688868696,105.4,15.94,962.4120271
4954,Los Angeles,-118.1687296,33.8927048,12.0879027,25.85,3.39,61.1266749459568,61.83,18.28,806.7372663
4654,Los Angeles,-118.2006924,33.9653735,12.03943263,15.1,0.325,60.0767466208046,60.66,24.24,747.02487
3676,Fresno ,-119.7927732,36.7369244,13.86304662,9.0,0.3,57.862551367763,82.61,22.84,389.6005491
3436,Los Angeles,-117.991289,34.0555809,12.04124577,36.6,2.33,73.2512102123596,48.99,17.53,1571.765237
7392,Fresno ,-119.8542854,36.7785171,13.31905648,0.5,1.36,57.9761745887271,94.19,13.99,882.0169011
5133,Los Angeles,-118.1739023,34.0407632,12.12011834,12.5,1.56,68.0718029586079,45.48,11.8,2529.849791
6713,Los Angeles,-118.2193043,33.9247083,12.08997374,100.4,3.5,69.7822320245701,67.87,18.84,3286.079446
3415,Kern ,-119.4164905,35.3940158,13.18091991,5.0,2.41,65.3688441162613,44.92,17.52,281.8872413
5934,Los Angeles,-118.2262997,33.8996115,12.12536191,4.15,3.02,59.9120774942723,102.85,16.27,778.8868815
6781,Tulare ,-119.0257487,36.0344686,13.22866836,19.0,0.535,63.1470852045821,57.33,19.64,250.2168104
5223,Los Angeles,-118.2638081,33.9542444,12.0941273,5.75,0.535,51.7506895722645,99.07,24.47,482.1919166
5715,Los Angeles,-118.2706778,33.9979135,12.00225165,21.35,0.135,52.8640276807792,69.72,22.77,591.1333929
5156,Los Angeles,-117.9236036,34.1209332,11.46729707,20.5,10.23,67.6103406992881,71.92,17.02,3203.755909
986,Los Angeles,-118.2212087,33.7952959,11.69431502,4.75,6.99,59.1433257104966,79.55,21.11,1020.363521
3697,Los Angeles,-118.2695618,33.9922359,12.00225165,58.45,0.23,60.5933276960504,69.59,22.72,706.3017526
4723,Los Angeles,-118.1828739,33.8975428,12.09151255,9.25,0.76,65.5214701376072,55.62,16.19,2417.876435
4934,Los Angeles,-118.284071,34.0074463,12.0084908,4.6,0.15,56.2060197887909,100.68,20.14,2867.931729
5546,Los Angeles,-118.1965167,33.9771928,12.05553415,24.5,0.525,61.0843023301709,54.25,23.93,849.3485748
4233,Los Angeles,-118.2534818,34.010412,12.09940492,28.4,0.255,52.2993016551853,69.72,22.77,667.0754392
3594,Fresno ,-119.781537,36.7444057,13.82694814,0.0,0.27,54.6190856609789,136.39,20.89,1581.116435
5461,Los Angeles,-118.2629489,33.962408,12.10418364,12.85,0.47,57.5844429304331,74.29,21.26,1104.590501
7097,Tulare ,-119.3859943,36.5384542,13.71023517,18.25,0.185,55.2117864058186,66.16,18.97,432.9133364
3251,Los Angeles,-118.2607508,33.8984704,12.11029674,11.9,3.225,66.085455688867,79.8,13.56,676.9743142
4160,Riverside ,-117.3999055,33.9997288,13.10743766,4.5,0.01,60.2834176465695,57.33,17.17,1442.051154
2926,Los Angeles,-118.2395097,34.0592851,12.87564539,16.75,3.04,66.2745567645247,30.75,10.73,1750.291405
3600,Los Angeles,-118.2691132,34.01374,12.0527736,23.5,0.17,56.4021777880995,69.72,22.77,700.7129571
3759,Stanislaus ,-120.982756,37.6209695,11.32939298,0.6,0.635,54.6270164179728,103.56,18.77,802.9393748
5355,Yolo ,-121.563721,38.5637651,8.964823547,14.0,1.11,67.9113151220389,67.06,17.1,2006.453572
2420,Fresno ,-119.7591482,36.7250069,13.91021164,2.85,2.075,54.3667376504559,99.91,17.27,194.2056816
3893,Los Angeles,-118.4563804,34.226419,11.86110213,37.1,0.225,51.1590974629316,87.77,19.34,1006.633174
7661,Los Angeles,-118.2621294,34.0173502,12.09845951,49.7,0.44,55.2567990089914,69.72,22.77,764.5098357
2567,Sacramento ,-121.5016595,38.5818714,9.145303817,95.1,1.66,52.8515474052563,91.75,21.12,1145.513234
5238,Los Angeles,-118.4408399,34.2152914,11.67857435,53.5,1.605,60.9723713228258,93.94,20.82,1443.169452
6103,Los Angeles,-118.2432134,34.0411108,12.39952871,12.95,1.535,63.1462410325583,83.69,7.91,686.0065785
6083,Fresno ,-119.4402301,36.5908573,13.76011002,10.0,0.56,59.0077298612864,72.88,19.84,297.8881037
4362,Los Angeles,-118.4060882,34.1965389,11.52481034,36.5,0.51,67.7686192404263,48.94,13.53,2529.147605
5931,Los Angeles,-118.296037,34.0872608,12.05932002,10.5,0.4,59.7495060370294,65.65,17.01,2100.439241
6365,Los Angeles,-117.7259547,34.0640498,12.88889973,22.2,0.81,57.0455092831285,81.58,17.81,619.3817663
4360,Los Angeles,-118.1850264,33.7862258,11.70376562,7.0,0.375,52.0760166508222,128.01,27.87,939.6370893
4173,San Bernardino,-117.6629921,34.0660715,13.54116448,13.5,2.195,61.5385723382298,71.33,20.8,755.6744916
7493,Los Angeles,-117.7432184,34.0696836,12.69293611,3.1,1.025,61.2858949047352,87.89,19.04,1794.433982
2868,Fresno ,-119.8872955,36.7085379,12.78254829,6.35,0.125,55.4316623851267,130.91,21.35,270.9718325
3263,San Bernardino,-117.3082365,34.1120412,11.44945867,12.35,0.055,53.9099107639493,141.19,21.12,1866.632367
1967,Kern ,-119.0153944,35.3769557,15.80216134,4.25,2.815,55.4799085910775,148.79,19.97,624.7217058
2698,Los Angeles,-118.2394938,34.1118266,11.94222572,50.4,1.155,68.5221439260171,65.4,11.07,1901.069575
3050,Los Angeles,-117.9679168,34.0114015,12.13820885,19.7,0.155,71.0882985967473,46.16,12.41,4005.907407
2738,Stanislaus ,-121.0071046,37.6373175,11.30011093,15.7,0.085,58.0313267716911,106.53,19.24,848.3575155
5363,San Bernardino,-117.2912706,34.1396027,11.20836536,19.0,0.5,55.8234846231516,111.61,19.99,1046.466563
5892,Los Angeles,-118.4183782,34.2147689,11.50541661,42.95,1.425,69.1856779232231,68.8,17.83,2019.798812
5027,Los Angeles,-118.1749749,33.9647497,12.03639575,25.6,1.235,62.1949888758231,54.25,23.93,1127.093603
5950,Los Angeles,-118.2675212,34.0551862,12.35408718,9.2,0.5,57.0385964849611,79.97,12.37,713.5800629
3216,Los Angeles,-118.3913647,34.2192112,11.40523782,39.45,0.265,59.3351842700263,70.54,18.29,1344.169027
5637,Los Angeles,-118.2861229,33.9564095,12.09514285,1.15,0.06,55.5867525330509,86.16,18.16,2753.210221
3643,Los Angeles,-118.2182796,33.8165383,11.78613452,3.2,0.99,54.8528021293233,79.55,21.11,502.2970184
3605,Los Angeles,-118.2347142,33.8849107,12.18773918,4.5,0.66,58.3195258448753,122.52,19.17,621.3854999
3367,Los Angeles,-118.3277122,34.088924,11.90037867,20.5,0.44,62.6384867665418,58.73,15.62,906.8688774
4435,Los Angeles,-118.4203143,34.2351095,11.410504,36.0,0.31,67.0827083466883,81.71,13.36,3020.620667
2192,Los Angeles,-118.3746553,34.1739725,11.55022293,36.6,0.205,57.2511187329961,62.98,15.03,1005.527223
4202,Tulare ,-119.3370033,36.196369,14.51085213,4.0,1.235,62.3004609042016,71.67,21.73,706.1569411
6546,Los Angeles,-118.2543733,33.9083355,12.13075961,18.6,3.83,67.188366570887,120.27,22.28,813.4571412
3477,Kern ,-119.0117159,35.3457339,15.98404739,32.4,0.535,55.8529671117283,94.79,19.3,777.9044462
2097,Los Angeles,-118.3307284,33.9280513,12.11407435,8.1,1.815,66.6277167377407,87.64,21.07,3945.434633
9417,Tulare ,-119.0217027,36.0577198,14.10684452,37.0,0.42,54.6252584408954,61.64,21.22,665.9665494
6273,Los Angeles,-118.2270116,33.9148293,12.09745122,40.9,16.395,59.0763390860896,131.07,22.67,556.4841112
4238,Los Angeles,-117.7322415,34.0483608,12.71142454,30.0,0.355,56.0790757771911,74.43,17.38,298.4973045
5578,Los Angeles,-118.194008,33.9462081,12.04753502,21.85,0.585,59.2963481929084,52.53,18.39,627.0113496
3304,Los Angeles,-118.2718914,34.0082598,12.0527736,2.9,0.12,50.7179687017319,69.72,22.77,722.3923401
9746,Tulare ,-119.3858168,36.3926684,13.65035343,36.0,0.465,72.2869800852028,39.59,13.12,632.709865
2839,Los Angeles,-118.4209236,34.2458338,11.3752253,36.0,0.5,67.4363421297709,81.71,13.36,4822.397793
3608,Sutter ,-121.6128856,39.1353485,9.888873804,15.6,0.935,64.3980772241652,50.99,20.38,1121.33255
3341,Los Angeles,-118.4344849,34.2587738,11.44347884,36.7,0.07,59.8363074887532,81.71,13.36,4907.459464
6206,Stanislaus ,-121.0038051,37.6223838,11.21899821,3.9,0.16,54.6020142001103,109.3,19.81,734.9884501
3405,Los Angeles,-118.0426123,34.0596017,12.00258505,18.3,0.33,63.5352431828669,65.92,16.69,711.6204974
3473,Los Angeles,-118.2656258,33.7797819,11.72966207,13.15,0.415,54.1491725123903,76.33,21.61,535.6164502
4699,Los Angeles,-118.1692228,33.9046634,12.04480755,22.1,2.6,69.6394408101312,50.24,15.1,2768.637807
6360,San Bernardino,-117.3464052,34.1524361,11.48692764,27.8,0.25,52.5287131152821,67.0,19.25,717.3453539
3763,Los Angeles,-118.2854788,33.9446893,12.08962673,0.0,0.0,56.9468997170995,95.33,20.3,2339.742777
3469,Los Angeles,-118.3594527,34.2143159,11.50595509,40.4,0.895,71.3083582599464,65.3,13.43,1841.906073
4402,Los Angeles,-118.415214,34.2684745,11.30315023,37.45,0.235,55.7516246031525,81.71,13.36,904.4845999
5606,Los Angeles,-118.0508252,33.9243441,11.92700646,28.1,0.88,67.6100852569704,58.17,22.83,738.8575809
3250,Los Angeles,-118.3664946,34.2047368,11.5297162,38.0,1.025,60.0155831543225,61.75,12.84,566.055855
4048,Los Angeles,-118.3073078,33.8749347,12.00605839,51.5,0.445,63.3869160546691,67.34,13.0,1087.022092
4707,Los Angeles,-118.2718223,33.9109785,12.12642045,33.25,4.245,60.1679059802422,104.72,16.83,584.5756011
5631,Los Angeles,-118.4111792,34.2502996,11.46459884,40.75,0.475,67.2486347568271,81.71,13.36,511.6744698
2461,Merced ,-120.5116548,37.3162975,12.22543345,7.0,0.26,54.7358166846914,90.48,24.18,935.8689659
1950,Los Angeles,-118.3834122,34.1884919,11.52811451,36.35,0.37,55.3277688253578,72.71,20.59,1112.586878
3050,Fresno ,-119.7439756,36.7873266,13.75070349,3.5,0.27,54.6894076375855,131.86,16.2,1240.983202
2532,Los Angeles,-118.3027253,34.0885866,12.01439591,12.25,0.105,54.8832776621556,70.0,18.14,3347.279442
6937,Los Angeles,-118.0729448,33.9775294,12.12818912,6.6,4.725,63.7530939957002,60.7,22.6,2596.620899
3655,San Bernardino,-117.3310918,34.1121388,11.56830729,7.7,0.175,52.5311697158009,130.81,20.41,656.1975843
5558,Los Angeles,-117.7337541,34.0860588,12.91137126,2.0,0.245,58.9290096569373,72.7,16.07,2381.843538
4870,Los Angeles,-118.4697511,34.2184163,12.06000567,45.1,0.92,63.1970854710177,41.02,8.55,4841.936815
3015,Los Angeles,-118.2858348,33.9402403,12.09880174,0.0,0.0,52.6881416160157,97.9,20.03,2432.877282
4542,Riverside ,-117.3964984,34.02279,12.74166595,32.5,4.19,70.3299407050347,54.18,16.18,1111.988223
9530,Kern ,-119.2527683,35.7653256,13.66629955,39.0,0.45,62.0113303833544,49.02,23.05,658.400549
4086,Los Angeles,-118.2717384,33.9785676,12.13275518,8.85,0.145,53.8818943350539,113.88,27.88,1040.803764
4301,San Joaquin,-121.2596577,38.1342162,10.77979421,5.1,0.495,56.409940353673,65.8,18.98,718.9004473
3084,Los Angeles,-118.4286916,34.2639207,11.32010666,48.5,0.215,58.0854380848066,81.71,13.36,1037.939823
7237,Imperial ,-115.5143868,32.6730724,11.21152955,7.0,0.2,61.2137118631581,60.28,21.12,3199.0
3447,Los Angeles,-118.2927139,33.7480876,11.6676115,7.35,1.205,61.1235027276196,95.43,13.58,1080.020014
2586,Kern ,-118.9890643,35.3722473,15.78758879,0.9,0.685,49.5380902975673,105.98,18.4,507.236637
6247,Los Angeles,-118.2017298,33.847882,12.31736907,1.85,0.975,60.3029329859507,89.38,19.43,3537.21653
8430,Orange ,-117.9286329,33.8608345,12.06694117,20.95,5.005,66.0256490809965,57.02,10.28,2571.278301
2572,Los Angeles,-118.3748665,34.1937075,11.51704283,41.0,1.07,63.0688876187631,52.8,14.81,953.9061729
6379,Los Angeles,-118.1850191,33.7934864,11.70913172,7.5,0.36,55.6526356081169,90.98,18.43,849.5687661
5407,Los Angeles,-118.1883898,34.0508765,12.28025039,4.4,0.47,61.6190768616033,56.8,16.64,1483.372938
5285,Los Angeles,-118.0998041,34.0116507,12.01818441,13.4,0.92,58.7910835186551,46.51,14.67,1091.304134
2896,Los Angeles,-118.266009,34.0683668,12.33647073,5.55,0.38,66.6305266979457,55.72,14.06,3455.10743
2407,Los Angeles,-118.2869247,33.9127934,12.14261917,3.15,0.35,63.3884976072564,70.95,13.39,2451.509279
2682,Los Angeles,-118.3244586,34.0943767,11.97617641,16.35,0.585,60.3040042460949,52.96,13.14,1146.0744
3057,Los Angeles,-118.3402541,33.9274077,11.9852196,15.2,1.54,67.8494735735486,52.66,13.14,3544.376976
3480,Fresno ,-119.7634494,36.7395157,13.84494435,1.0,0.11,52.7673678343611,115.32,20.24,1290.694871
5975,San Bernardino,-117.3863212,34.043922,12.5290545,6.95,3.525,59.8696647118554,72.92,19.98,344.4523319
